commentId;hotelSequence;userAlias;date;section;text;sentimentTopic;sentimentText;categoryMatch;category;score
331088;172875;;02/06/2013 9:09:59;NEG;"swimming pool changing room locker keys most did not work and needs to be more spacious and cleaner.";room,locker,keys;most,not,work;room;room;-1,00
331088;172875;;02/06/2013 9:09:59;NEG;"swimming pool changing room locker keys most did not work and needs to be more spacious and cleaner.";room,locker,keys;more,spacious,cleaner;spacious;size;6,00
331088;172875;;02/06/2013 9:09:59;NEG;"swimming pool changing room locker keys most did not work and needs to be more spacious and cleaner.";room,locker,keys;most,not,work;work;condition;-1,00
331088;172875;;02/06/2013 9:09:59;POS;"apart from the large tree spoiling some of the view.";tree;large;large;size;1,00
331088;172875;;02/06/2013 9:09:59;POS;"great stay, with seaview from balcony..";stay;great;great;quality;4,00
331095;151634;Rayd;02/06/2013 11:09:14;NEG;"No view, surroundings are not very smart.";view;No;view;location;-1,00
331103;17642;belief;03/06/2013 1:16:55;POS;"conveniently located on a quiet street yet close to transport networks";street;close;close;location;1,00
331103;17642;belief;03/06/2013 1:16:55;POS;"conveniently located on a quiet street yet close to transport networks";street;located;located;location;1,00
331105;94455;cleverwhatever;03/06/2013 4:07:53;POS;"Loved there attitude.";attitude;Loved,there;attitude;staff;3,00
331105;94455;cleverwhatever;03/06/2013 4:07:53;POS;"The restaurants were very reasonable and the Japanese restaurant was excellent.";restaurant;excellent;excellent;quality;3,00
331105;94455;cleverwhatever;03/06/2013 4:07:53;POS;"The restaurants were very reasonable and the Japanese restaurant was excellent.";restaurants;very,reasonable;reasonable;quality;4,00
331105;94455;cleverwhatever;03/06/2013 4:07:53;POS;"The restaurants were very reasonable and the Japanese restaurant was excellent.";restaurant;excellent;restaurant;food and drinks;3,00
331105;94455;cleverwhatever;03/06/2013 4:07:53;POS;"The restaurants were very reasonable and the Japanese restaurant was excellent.";restaurants;very,reasonable;restaurant;food and drinks;4,00
331105;94455;cleverwhatever;03/06/2013 4:07:53;POS;"The restaurants were very reasonable and the Japanese restaurant was excellent.";restaurant;excellent;restaurants;food and drinks;3,00
331105;94455;cleverwhatever;03/06/2013 4:07:53;POS;"The restaurants were very reasonable and the Japanese restaurant was excellent.";restaurants;very,reasonable;restaurants;food and drinks;4,00
331105;94455;cleverwhatever;03/06/2013 4:07:53;POS;"The staff in fantastic.";staff;fantastic;staff;staff;4,00
331106;81372;Fauzy;03/06/2013 4:08:19;NEG;"No free wifi.";wifi;No,free;free;features;-1,00
331106;81372;Fauzy;03/06/2013 4:08:19;NEG;"No free wifi.";wifi;No,free;wifi;features;-1,00
331119;156003;BOYOMK;03/06/2013 9:23:04;NEG;"Hard Beds.";Beds;Hard;Beds;room;-1,00
331119;156003;BOYOMK;03/06/2013 9:23:04;POS;"Great Location.";Location;Great;Great;quality;4,00
331119;156003;BOYOMK;03/06/2013 9:23:04;POS;"Great Location.";Location;Great;Location;location;4,00
331119;156003;BOYOMK;03/06/2013 9:23:04;POS;"Great Pool.";Pool;Great;Great;quality;4,00
331119;156003;BOYOMK;03/06/2013 9:23:04;POS;"Great Pool.";Pool;Great;Pool;hotel;4,00
331120;94028;;03/06/2013 9:24:36;POS;"very pleasant people, a large pool, direct output to the beach, clean rooms, no experience";rooms;clean;clean;condition;2,00
331120;94028;;03/06/2013 9:24:36;POS;"very pleasant people, a large pool, direct output to the beach, clean rooms, no experience";experience;no;experience;comfort;-1,00
331120;94028;;03/06/2013 9:24:36;POS;"very pleasant people, a large pool, direct output to the beach, clean rooms, no experience";pool;large;large;size;1,00
331120;94028;;03/06/2013 9:24:36;POS;"very pleasant people, a large pool, direct output to the beach, clean rooms, no experience";pool;large;pool;hotel;1,00
331120;94028;;03/06/2013 9:24:36;POS;"very pleasant people, a large pool, direct output to the beach, clean rooms, no experience";rooms;clean;rooms;room;2,00
331126;160781;the babbler;03/06/2013 9:38:19;POS;"Good location.";location;Good;location;location;2,00
331126;160781;the babbler;03/06/2013 9:38:19;POS;"Place was clean.";Place;clean;clean;condition;2,00
331126;160781;the babbler;03/06/2013 9:38:19;POS;"Staff were friendly and helpful.";Staff;friendly,helpful;friendly;staff;4,00
331126;160781;the babbler;03/06/2013 9:38:19;POS;"Staff were friendly and helpful.";Staff;friendly,helpful;helpful;staff;4,00
331126;160781;the babbler;03/06/2013 9:38:19;POS;"Staff were friendly and helpful.";Staff;friendly,helpful;Staff;staff;4,00
331129;146702;Bonnie;03/06/2013 9:58:07;NEG;"Business hotel, did not provide sanitary products is hard to accept.";Business,hotel,products;not;Business;features;-1,00
331129;146702;Bonnie;03/06/2013 9:58:07;NEG;"Poor sound insulation of the room!";insulation,room;Poor;room;room;-2,00
331129;146702;Bonnie;03/06/2013 9:58:07;NEG;"Result in poor sleep quality, sleep.";Result,sleep,quality;poor;quality;quality;-2,00
331131;59270;Family holiday;03/06/2013 10:05:04;NEG;"Driver is not safe.";Driver,safe;not;safe;features;-1,00
331131;59270;Family holiday;03/06/2013 10:05:04;POS;"Staff are all helpful, pleasant and friendly.";Staff;pleasant,friendly;friendly;staff;5,00
331131;59270;Family holiday;03/06/2013 10:05:04;POS;"Staff are all helpful, pleasant and friendly.";Staff;helpful;helpful;staff;2,00
331131;59270;Family holiday;03/06/2013 10:05:04;POS;"Staff are all helpful, pleasant and friendly.";Staff;helpful;Staff;staff;2,00
331131;59270;Family holiday;03/06/2013 10:05:04;POS;"Staff are all helpful, pleasant and friendly.";Staff;pleasant,friendly;Staff;staff;5,00
331131;59270;Family holiday;03/06/2013 10:05:04;POS;"The staff from downstairs entrance always help us with our travel queries with good attitude and smiles.";attitude;good;attitude;staff;2,00
331133;116615;Tia;03/06/2013 10:08:31;NEG;"Limited evening entertainment.";evening,entertainment;Limited;entertainment;animation;-0,50
331133;116615;Tia;03/06/2013 10:08:31;POS;"Great location, nice sea terrace, lovely views from main hotel.";location;Great;Great;quality;4,00
331133;116615;Tia;03/06/2013 10:08:31;POS;"Great location, nice sea terrace, lovely views from main hotel.";location;Great;location;location;4,00
331133;116615;Tia;03/06/2013 10:08:31;POS;"Great location, nice sea terrace, lovely views from main hotel.";sea,terrace;nice;terrace;room;2,00
331133;116615;Tia;03/06/2013 10:08:31;POS;"Great location, nice sea terrace, lovely views from main hotel.";views;lovely;views;location;3,00
331134;176590;pedro garcia;03/06/2013 10:09:27;POS;"New management   can do real miracles!";management,miracles;New;management;staff;1,00
331134;176590;pedro garcia;03/06/2013 10:09:27;POS;"New management   can do real miracles!";management,miracles;New;New;condition;1,00
331137;81252;;03/06/2013 10:20:42;NEG;"Whilst the breakfast was very good, the hot breakfast was cold.";breakfast;hot,cold;breakfast;food and drinks;-1,50
331137;81252;;03/06/2013 10:20:42;NEG;"Whilst the breakfast was very good, the hot breakfast was cold.";breakfast;very,good;breakfast;food and drinks;4,00
331137;81252;;03/06/2013 10:20:42;NEG;"Whilst the breakfast was very good, the hot breakfast was cold.";breakfast;hot,cold;cold;temperature;-1,50
331137;81252;;03/06/2013 10:20:42;NEG;"Whilst the breakfast was very good, the hot breakfast was cold.";breakfast;hot,cold;hot;temperature;-1,50
331139;173273;;03/06/2013 10:25:07;NEG;"The breakfast could be better.";breakfast;better;breakfast;food and drinks;1,00
331139;173273;;03/06/2013 10:25:07;POS;"Good value hotel, well located.";value,hotel;Good;value;pricing;2,00
331139;173273;;03/06/2013 10:25:07;POS;"Good value hotel, well located.";value,hotel;well;value;pricing;1,00
331139;173273;;03/06/2013 10:25:07;POS;"Large and luxurious.";;Large,luxurious;Large;size;5,00
331139;173273;;03/06/2013 10:25:07;POS;"The bathroom was also very big and everything worked well.";bathroom;very,big;bathroom;bathroom;2,00
331139;173273;;03/06/2013 10:25:07;POS;"The bathroom was also very big and everything worked well.";bathroom;very,big;big;size;2,00
331139;173273;;03/06/2013 10:25:07;POS;"The bathroom was also very big and everything worked well.";everything;worked;worked;condition;1,00
331139;173273;;03/06/2013 10:25:07;POS;"The room was fantastic.";room;fantastic;room;room;4,00
331139;173273;;03/06/2013 10:25:07;POS;"The staff were friendly and courteous.";staff;friendly,courteous;courteous;staff;4,00
331139;173273;;03/06/2013 10:25:07;POS;"The staff were friendly and courteous.";staff;friendly,courteous;friendly;staff;4,00
331139;173273;;03/06/2013 10:25:07;POS;"The staff were friendly and courteous.";staff;friendly,courteous;staff;staff;4,00
331146;1424;;03/06/2013 10:56:00;NEG;"Room not clean in arrival.";Room;not,clean;clean;condition;-2,00
331146;1424;;03/06/2013 10:56:00;NEG;"Room not clean in arrival.";Room;not,clean;Room;room;-2,00
331148;148401;;03/06/2013 11:10:29;NEG;"prices for items inside the hotel too expensive.";hotel;too,expensive;expensive;pricing;-3,60
331160;133303;;03/06/2013 11:34:28;NEG;"lots of noises because of construction.";noises;lots of;noises;noise;-3,90
331160;133303;;03/06/2013 11:34:28;POS;"kind staff";staff;kind;staff;staff;2,00
331163;6612;DogsBarker;03/06/2013 11:47:14;NEG;"Air Conditioning didn't work very well in this room.";Air Conditioning,room;did,not,work;room;room;-1,00
331163;6612;DogsBarker;03/06/2013 11:47:14;NEG;"Air Conditioning didn't work very well in this room.";Air Conditioning,room;did,not,work;work;condition;-1,00
331163;6612;DogsBarker;03/06/2013 11:47:14;NEG;"The decor was a bit tired.";decor;a bit;decor;look and feel;0,50
331163;6612;DogsBarker;03/06/2013 11:47:14;POS;"Good sized rooms for central London.";London;central;central;location;1,00
331163;6612;DogsBarker;03/06/2013 11:47:14;POS;"Good sized rooms for central London.";rooms;Good,sized;rooms;room;3,00
331163;6612;DogsBarker;03/06/2013 11:47:14;POS;"Very good value.";value;Very,good;value;pricing;4,00
331177;29646;;03/06/2013 0:19:56;POS;"All hotel staff very helpful.";hotel,staff;very,helpful;helpful;staff;4,00
331177;29646;;03/06/2013 0:19:56;POS;"All hotel staff very helpful.";hotel,staff;very,helpful;staff;staff;4,00
331179;124113;;03/06/2013 0:31:01;NEG;"The hotel reception staff were friendly but not really professional.";hotel,reception,staff;friendly;friendly;staff;2,00
331179;124113;;03/06/2013 0:31:01;NEG;"The hotel reception staff were friendly but not really professional.";hotel,reception,staff;not,really,professional;professional;staff;-4,00
331179;124113;;03/06/2013 0:31:01;NEG;"The hotel reception staff were friendly but not really professional.";hotel,reception,staff;friendly;reception;staff;2,00
331179;124113;;03/06/2013 0:31:01;NEG;"The hotel reception staff were friendly but not really professional.";hotel,reception,staff;not,really,professional;reception;staff;-4,00
331179;124113;;03/06/2013 0:31:01;NEG;"The hotel reception staff were friendly but not really professional.";hotel,reception,staff;friendly;staff;staff;2,00
331179;124113;;03/06/2013 0:31:01;NEG;"The hotel reception staff were friendly but not really professional.";hotel,reception,staff;not,really,professional;staff;staff;-4,00
331179;124113;;03/06/2013 0:31:01;NEG;"The staff need to highlight the fact that the hotel is far away from the city center, there is a shuttle alright but it only brings to the Jmal Ef Fnaa place.";hotel;far;far;location;-0,50
331179;124113;;03/06/2013 0:31:01;POS;"The animation team were great!";animation team;great;animation team;animation;4,00
331179;124113;;03/06/2013 0:31:01;POS;"The animation team were great!";animation team;great;great;quality;4,00
331179;124113;;03/06/2013 0:31:01;POS;"The quality of the food and the choice was excellent.";quality,food,choice;excellent;excellent;quality;3,00
331179;124113;;03/06/2013 0:31:01;POS;"The quality of the food and the choice was excellent.";quality,food,choice;excellent;food;food and drinks;3,00
331179;124113;;03/06/2013 0:31:01;POS;"The quality of the food and the choice was excellent.";quality,food,choice;excellent;quality;quality;3,00
331179;124113;;03/06/2013 0:31:01;POS;"The room were spacious, the set up of the hotel was amazing...";set,hotel;amazing;amazing;quality;4,00
331179;124113;;03/06/2013 0:31:01;POS;"The room were spacious, the set up of the hotel was amazing...";room;spacious;room;room;2,00
331179;124113;;03/06/2013 0:31:01;POS;"The room were spacious, the set up of the hotel was amazing...";room;spacious;spacious;size;2,00
331179;124113;;03/06/2013 0:31:01;POS;"There was a great and amazing selection.";selection;great,amazing;amazing;quality;8,00
331179;124113;;03/06/2013 0:31:01;POS;"There was a great and amazing selection.";selection;great,amazing;great;quality;8,00
331182;110016;Cypruslover;03/06/2013 1:08:31;POS;"Service was impeccable.";Service;impeccable;Service;staff;4,00
331187;126307;;03/06/2013 2:00:19;POS;"The buffet breakfast and dinner was very good with a large selection of food to choose from.";dinner;very,good;dinner;food and drinks;4,00
331187;126307;;03/06/2013 2:00:19;POS;"The buffet breakfast and dinner was very good with a large selection of food to choose from.";selection;large;large;size;1,00
331189;160781;;03/06/2013 2:11:22;POS;"Friendly staff, good food, lovely room.";food;good;food;food and drinks;2,00
331189;160781;;03/06/2013 2:11:22;POS;"Friendly staff, good food, lovely room.";staff;Friendly;Friendly;staff;2,00
331189;160781;;03/06/2013 2:11:22;POS;"Friendly staff, good food, lovely room.";room;lovely;room;room;3,00
331189;160781;;03/06/2013 2:11:22;POS;"Friendly staff, good food, lovely room.";staff;Friendly;staff;staff;2,00
331191;83779;Magda;03/06/2013 2:21:38;POS;"tasty food, sensational chef";food;tasty;food;food and drinks;2,00
331193;13864;PEPE;03/06/2013 2:32:06;POS;"Amazing breakfast, good fruits,salads, everything  The stuff take care of you all the time.";breakfast;Amazing;Amazing;quality;4,00
331193;13864;PEPE;03/06/2013 2:32:06;POS;"Amazing breakfast, good fruits,salads, everything  The stuff take care of you all the time.";breakfast;Amazing;breakfast;food and drinks;4,00
331193;13864;PEPE;03/06/2013 2:32:06;POS;"Friendly stuff, great animation team ,theatrical good.";animation team;great;animation team;animation;4,00
331193;13864;PEPE;03/06/2013 2:32:06;POS;"Friendly stuff, great animation team ,theatrical good.";stuff;Friendly;Friendly;staff;2,00
