hotelSequence;hotelName;destinationCode;averageRoom;averageFacilities;averageClean;averageFood;averagePersonal;averageCheckin;averageQuality;travelmodePleasure;travelmodeFriends;travelmodeBusiness;companionAlone;companionPartner;companionFamily;companionFriends;companionColleagues;recomendationIndividuals;recomendationCouples;recomendationFamilies;recomendationGroups;recomendationBusiness;numberReviews;mailsEnviados;mediumValue
14.453;Sercotel Togumar;MAD;4;4;4;4;4;4;4;18;4;3;5;12;6;1;1;16;16;11;8;5;25;102;4
16.852;Pombal Pousadas de Compostela;SCQ;4;4;5;4;4;4;4;9;0;1;1;5;4;0;0;4;8;3;3;1;10;28;4
109.386;Irida;ATE;3;5;4;5;5;0;5;1;0;0;0;1;0;0;0;0;1;0;0;0;1;2;5
84.096;Zeynep Resort;IZM;5;4;5;4;5;4;5;1;0;1;1;0;1;0;0;0;1;2;0;0;2;4;4
77.260;Park & Suites Elegance Montpellier;MPL;4;4;4;4;4;5;4;11;2;1;1;8;4;1;0;11;10;6;3;7;14;80;4
7.726;Squash;IBZ;3;3;2;3;3;2;3;2;0;2;1;0;0;1;2;2;2;1;0;0;4;15;3
161.034;Villabartolomea;VRN;5;5;5;5;5;0;5;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;5
188.683;Marianne Home Inn;PH1;5;5;5;4;5;0;5;1;0;0;0;1;0;0;0;1;1;1;1;0;1;1;5
4.046;Tryp Barcelona Aeropuerto;BCN;4;4;4;4;4;4;4;11;3;4;8;5;5;0;0;7;11;4;4;12;18;134;4
122.368;Melon District Marina Residencia;BCN;4;4;4;3;4;4;4;14;2;0;1;11;1;3;0;12;12;2;11;4;16;91;4
91.431;Embudu Village + Seaboat Transfer;MV;3;3;5;4;4;4;3;1;0;0;0;1;0;0;0;1;1;0;0;0;1;1;4
15.270;Font;AND;3;3;4;4;3;3;4;23;0;0;0;14;6;3;0;12;18;11;14;1;23;122;3
1.527;Playa Golf;PMI;4;4;4;4;4;4;4;28;2;1;3;19;5;3;1;12;23;15;10;7;31;88;4
54.083;Best Western Premier Hotel Regent;CGN;4;4;4;5;4;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;6;3
3.161;Parador de Argomaniz;VIT;4;4;5;5;4;3;4;3;0;0;0;3;0;0;0;1;3;1;1;1;3;13;4
118.295;Park Plaza;JAI;2;3;3;3;4;4;3;1;0;0;0;0;1;0;0;0;0;0;0;0;1;8;3
92.594;Thalassa Beach Resort;ATE;4;4;5;4;3;0;4;3;0;0;0;1;1;1;0;1;2;2;0;2;3;6;4
135.334;Quality Inn and Suites near Fairgrounds/Ybor city;TPA;5;4;5;4;5;0;5;3;0;0;0;2;0;1;0;1;3;2;2;1;3;12;5
3.464;Mercure Porto Centro;OPO;4;3;4;3;4;3;4;3;0;1;0;3;0;1;0;2;4;3;3;1;4;11;4
58.128;Anixi;MKS;5;5;5;5;5;5;5;2;0;0;1;1;0;0;0;1;2;1;0;0;2;5;5
106.638;Vistana Hotel Kuala Lumpur;KUL;4;4;3;0;3;0;5;1;0;0;0;0;0;1;0;1;1;1;0;1;1;11;4
96.436;Gran Melia Jakarta;JAV;4;4;4;5;4;0;5;1;0;0;1;0;0;0;0;1;1;1;1;0;1;5;4
16.213;Lochness Lodge Hotel;INV;4;4;5;5;5;5;4;4;0;0;1;2;0;1;0;2;4;2;2;1;4;26;4
4.390;Monte Real;MAD;5;5;4;5;4;5;4;4;1;3;0;5;3;0;0;3;7;4;3;6;8;32;4
101.888;Arena;TRP;5;5;5;5;5;5;5;4;0;0;0;2;0;2;0;3;4;2;0;2;4;8;5
1.012;SH Altea Hills ;ALC;5;4;4;4;5;5;5;15;1;0;0;6;8;2;0;5;15;11;5;5;16;42;4
174.367;Club Belambra La Presqu'ile de Giens Les Criques;TOU;4;4;4;3;3;0;4;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;4
110.397;Baeza Monumental;JEN;4;4;4;4;4;4;4;8;0;0;0;7;0;1;0;2;8;0;3;1;8;20;4
151.638;The Raj;DEL;5;4;4;4;4;0;5;1;0;1;1;1;0;0;0;0;0;0;0;0;2;5;4
177.290;El Rey;BCV;5;5;5;5;5;0;5;1;0;0;0;0;1;0;0;1;1;1;1;1;1;1;5
17.729;Du Commerce;BSL;4;4;4;3;4;4;4;10;0;3;3;3;3;4;0;8;5;2;1;8;13;42;4
135.510;Salles Hotel La Caminera Golf & Spa Resort;CRE;5;5;5;4;4;5;4;16;0;0;0;15;1;0;0;9;14;12;9;3;16;34;4
125.664;La Castilleja;ODB;4;3;4;1;4;5;3;6;2;0;0;0;6;1;0;0;3;6;1;0;8;33;3
14.179;Bahia Malaga;MAL;4;3;4;0;4;4;3;3;1;0;0;4;0;0;0;3;4;3;3;0;4;31;4
5.261;Sunflower;MLA;3;4;4;4;4;5;4;7;1;1;1;7;1;0;0;5;7;4;2;1;9;37;4
22.877;Poseidon  (Atc);ATH;4;3;4;3;3;4;4;6;0;1;0;5;1;0;1;3;5;3;1;2;7;27;4
7.803;Husa Sant Bernat;PIR;4;4;4;4;4;0;4;1;0;0;0;1;0;0;0;0;1;1;0;0;1;10;4
52.075;Holiday Inn Express Calgary-South;CG;5;5;5;5;5;5;5;0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;5
93.109;Pergola Club;MLA;4;4;4;3;4;5;4;15;0;0;0;13;1;1;0;5;10;11;5;3;15;42;4
163.208;Sol Wave House Mallorca;PMI;5;5;4;5;5;0;5;1;0;0;0;0;0;1;0;1;1;1;1;0;1;11;5
14.452;La Princesa Hotel Spa;MAD;4;4;4;3;4;5;4;3;1;1;0;4;1;0;0;2;3;0;2;1;5;26;4
146.579;The Old Mill Hotel & Lodge;QQX;4;3;2;2;3;0;4;1;0;0;0;1;0;0;0;1;1;0;0;0;1;10;3
144.056;Ophir;TLV;1;1;1;2;1;0;1;4;2;0;1;3;0;2;0;0;0;0;0;0;6;12;1
27.759;Protea Kruger Gate;MPM;4;4;5;4;3;2;4;6;0;0;0;2;2;2;0;5;5;4;4;0;6;20;4
133.704;D-APART Hotel ;BER;3;3;2;4;4;0;4;0;1;0;0;1;0;0;0;0;1;1;1;0;1;3;3
183.202;Apraos Bay;CFU;4;2;5;3;4;0;4;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;4
77.977;King Minos;PEL;4;3;5;3;4;0;4;1;0;0;0;1;0;0;0;1;1;1;1;1;1;1;4
171.976;Kolonna Hotel Cesis;CSI;5;5;5;5;5;0;5;1;0;0;0;0;0;1;0;1;1;1;1;0;1;2;5
14.787;Daytona Beach Oceanside Inn;DAB;5;5;5;4;4;4;5;3;0;0;0;2;1;0;0;2;3;3;2;1;3;6;4
75.221;New Town;EDI;3;3;3;0;3;3;3;0;1;0;0;0;1;0;0;0;0;1;0;0;1;7;3
124.024;Grand Hotel Kempinski Geneva;GVA;4;5;5;5;5;0;4;1;0;0;0;0;1;0;0;1;1;1;0;1;1;10;5
50.545;Aston Pacific Monarch;KAE;3;3;4;0;3;5;3;2;0;0;0;0;1;1;0;0;1;1;1;0;2;10;3
17.526;Amstel Botel Bv;AMS;4;3;4;4;4;4;4;90;3;4;4;45;13;28;7;60;62;26;51;13;97;429;4
124.717;Tulip City Taksim;IST;3;4;5;4;4;4;4;3;0;2;1;1;1;1;1;4;4;2;3;2;5;18;4
144.127;Lennox Hotel Buenos Aires;BUE;5;5;5;5;5;5;5;1;0;1;2;0;0;0;0;1;1;1;0;0;2;3;5
83.472;Park & Suites Prestige Gen?ve Divonne Les Bains;FVO;4;4;4;4;5;5;5;8;4;3;2;8;4;0;1;9;13;9;7;8;15;64;4
185.304;Tune Hotel Makati;MNL;4;5;5;4;4;0;4;4;3;0;1;5;1;0;0;5;5;3;3;3;7;58;4
23.099;NH Deusto;BIO;4;4;4;4;4;4;4;28;5;3;4;22;3;6;1;23;27;22;17;13;36;117;4
104.948;Holiday Inn Express Kalispell;GLI;5;5;5;5;5;0;5;1;0;0;0;0;1;0;0;1;1;1;1;0;1;1;5
114.121;Riviera;KBP;4;3;5;4;4;4;4;1;0;0;0;1;0;0;0;1;1;1;1;1;1;10;4
439;Villamarina Club;SAL;3;3;3;3;3;4;4;3;0;0;0;2;1;0;0;1;1;3;0;0;3;16;3
1.037;Hesperia Metropol;BCN;4;4;4;4;5;5;4;6;2;2;2;6;2;0;0;7;4;2;1;2;10;40;4
152.738;Beyond Resort Khaolak;TH5;5;5;5;5;5;0;5;4;0;0;0;3;0;1;0;4;4;4;4;0;4;4;5
155.995;BW Premier Elysee Secret;PAR;5;5;5;5;5;0;5;1;0;0;0;1;0;0;0;1;1;1;1;0;1;10;5
945;Rosamar;ACE;4;3;5;3;4;5;3;3;0;0;0;1;1;1;0;2;3;2;1;0;3;11;4
2.056;Citadines;BCN;4;4;3;4;4;4;4;10;0;1;1;2;6;2;0;4;6;7;2;1;11;51;4
94.500;Marlin Apartments Canary South;LON;4;4;4;3;3;3;4;6;1;2;1;5;3;0;0;4;5;4;0;4;9;20;4
6.973;Hotel Don Manuel;MAD;4;4;4;4;4;4;4;16;5;1;1;9;9;2;1;9;17;14;7;3;22;89;4
140.679;Carousel Inn And Suites;LAX;5;5;5;1;5;0;5;1;0;0;0;0;1;0;0;0;0;1;0;0;1;9;4
17.756;Hotel Casa 400;AMS;4;4;4;4;4;4;4;13;2;0;2;8;1;4;0;9;11;8;8;4;15;51;4
161.181;Sofitel Vienna Stephansdom;VIE;4;4;5;5;4;0;3;3;0;0;0;2;1;0;0;2;3;2;2;0;3;3;4
56.998;AC Palau de Bellavista;GRO;4;4;5;4;4;4;4;35;1;3;2;34;0;2;0;23;34;16;17;17;39;118;4
151.976;Hotel Claiton Shin Osaka;ITM;4;4;5;4;5;0;4;5;0;0;1;1;1;1;0;5;5;5;5;0;5;37;4
45.079;Capital Hilton;WAS;2;4;5;3;5;0;2;1;0;0;1;0;0;0;0;1;1;1;1;0;1;3;4
89.944;Oaks Felix;BNE;5;4;4;0;4;4;4;2;0;0;0;1;1;0;0;1;2;1;1;1;2;16;4
78.259;Kyriad Prestige;WAW;4;4;5;5;5;5;5;26;2;2;7;11;6;5;1;27;25;22;20;10;30;136;5
89.536;Marina JMK;MKS;3;2;2;1;2;2;3;3;0;0;1;1;0;1;0;1;0;0;0;0;3;10;2
1.034;Eurosalou;SAL;4;4;4;4;4;4;5;9;1;0;0;6;2;1;1;4;6;9;4;1;10;41;4
133.784;Alicante Hills;ALC;4;4;4;3;4;5;5;22;3;4;3;9;13;3;0;12;18;26;16;4;29;127;4
4.371;AC Hotel Cordoba by Marriott;ODB;5;4;5;4;4;5;4;38;9;0;3;35;5;4;0;25;43;21;12;23;47;171;4
114.116;Timhotel Paris Clichy;PAR;4;3;4;4;4;4;5;1;1;1;1;1;1;0;0;2;2;1;1;1;3;11;4
103.805;Oca Villa de Sarria;LGO;4;4;3;4;4;4;4;5;0;1;0;2;1;2;1;3;4;2;2;2;6;36;4
5.064;Tryp Sancho Ramirez;PNA;3;3;4;3;4;4;3;2;4;2;1;4;3;0;0;4;3;3;3;4;8;23;4
129.760;Alba Hotel Golf & Spa;BIO;3;4;4;3;4;5;4;3;1;0;0;3;1;0;0;0;3;3;2;1;4;17;4
12.976;Hilton Key Largo Resort;YSP;4;5;5;4;4;0;4;1;0;0;0;1;0;0;0;0;1;1;0;0;1;5;4
86.836;Plaza Hotel Alta;PRG;5;5;5;0;5;5;5;1;0;0;0;1;0;0;0;1;1;1;0;1;1;16;5
6.449;City Hotel;RVN;4;4;4;5;4;4;3;2;0;0;0;1;1;0;0;1;2;1;1;0;2;5;4
111.433;Odjo d'Agua;SI1;4;3;4;3;3;0;3;1;0;0;0;1;0;0;0;1;1;0;0;0;1;2;3
7.801;Emporio Reforma;MDF;2;2;4;4;5;0;3;0;1;0;0;1;0;0;0;1;0;0;0;0;1;7;3
103.935;P.P. Palmtree Resort;PHZ;5;4;4;4;3;3;3;1;0;0;0;1;0;0;0;1;1;1;1;1;1;6;4
53.616;Baron Heliopolis;CAI;4;4;4;5;4;4;5;1;0;0;0;0;1;0;0;0;0;1;0;0;1;4;4
64.339;De Normandie;CIS;4;4;4;4;4;4;4;27;1;1;6;12;9;2;0;13;18;14;9;6;29;84;4
4.074;Jardim Atlantico;FNC;4;4;5;4;5;0;5;1;0;0;0;1;0;0;0;1;1;1;1;0;1;3;5
15.673;Aeolos Mareblue;CFU;4;4;4;3;4;4;4;0;1;0;0;1;0;0;0;0;1;1;1;0;1;1;4
94.113;Elena Apartamentos;ACE;5;4;5;5;5;5;5;8;1;0;0;4;3;2;0;5;8;7;4;0;9;24;4
7.244;Le Royal Meridien Hamburg;HAM;5;5;5;5;5;5;5;1;0;0;0;1;0;0;0;1;1;0;0;1;1;3;5
87.266;Ibis Amsterdam Centre;AMS;3;3;3;2;3;3;3;2;0;1;0;3;0;0;0;1;1;0;0;1;3;14;3
36.439;Holiday Inn Leeds - Brighouse;LBA;4;4;4;5;4;0;4;1;0;0;0;1;0;0;0;1;1;1;1;0;1;1;4
124.193;Blc Design Hotel;PAR;4;4;5;4;4;0;4;3;0;0;0;3;0;0;0;3;3;0;0;2;3;10;4
162.961;Manzana Apartamentos;MAD;4;4;5;0;4;0;5;1;0;0;0;0;0;1;0;0;1;1;1;1;1;2;4
48.627;Tulip Inn Saint Martin;FTZ;4;3;4;3;4;4;4;0;0;1;0;0;0;0;1;0;1;0;0;1;1;3;4
4.569;Vincci Maritimo;BCN;4;4;4;3;5;5;4;15;1;5;4;12;3;1;1;13;16;6;5;12;21;117;4
1.934;Riu Palace Jandia;FUE;5;5;5;5;5;5;5;3;0;0;0;2;1;0;0;0;3;1;0;0;3;13;5
148.509;Torico Plaza;TER;4;3;4;4;4;0;4;15;0;0;1;7;4;3;0;10;10;10;10;8;15;45;4
50.752;Holiday Isle Oceanfront Resort;UST;4;4;4;3;3;0;3;2;0;0;0;1;1;0;0;2;2;2;2;0;2;2;4
130.108;Malmaison Aberdeen;ABZ;4;5;5;5;5;0;5;3;0;0;0;3;0;0;0;3;3;1;1;2;3;35;5
8.240;Cas Comte Petit Hotel & Spa;PMI;5;5;5;5;4;5;4;8;1;0;0;8;0;1;0;4;9;2;2;1;9;18;5
824;Pestana Delfim Beach & Golf Hotel;FAO;4;4;4;4;4;4;4;38;0;1;2;14;23;0;0;9;19;30;8;4;39;141;4
12.962;Westgate Vacation Villas;MCO;4;4;4;0;5;0;4;1;0;0;0;1;0;0;0;0;1;1;0;0;1;4;4
51.178;Bridge House;BHX;3;3;3;4;3;3;3;0;0;4;3;0;0;0;1;3;0;0;2;2;4;9;3
157.372;Der Teufelhof Basel;BSL;2;2;5;3;5;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;1;2;3
156.757;The Milford Times Square;NYC;4;3;4;3;4;0;3;26;0;0;1;13;6;6;0;19;22;14;13;5;26;121;3
174.290;Jacobs Inn Hostel;DUB;5;5;5;4;5;0;4;1;0;0;1;0;0;0;0;1;0;0;1;0;1;16;5
58.041;Marinero;ARO;4;4;5;4;5;4;5;2;0;0;0;1;1;0;0;1;2;2;0;0;2;3;4
94.923;Mayfair;CIS;4;4;5;4;4;5;4;20;0;0;1;13;4;2;0;13;17;8;10;5;20;58;4
98.612;Apa Hotel;RIO;4;3;4;0;4;0;3;1;0;0;0;1;0;0;0;0;1;1;1;1;1;3;4
112.683;Appart City le Havre;NOY;4;5;5;4;4;0;5;1;0;1;1;1;0;0;0;2;2;2;1;1;2;12;4
3.514;Atenas;GRX;3;3;4;3;4;4;4;26;2;2;3;17;5;5;0;16;17;6;11;1;30;85;3
35.140;Eastland Park ;PWN;3;3;4;4;4;4;3;1;1;0;0;2;0;0;0;0;1;2;1;0;2;3;3
50.549;The Plantation Inn;MAU;5;4;5;5;4;0;4;1;0;0;0;1;0;0;0;1;1;1;1;0;1;11;5
61.139;San Marco;PRG;3;3;4;3;3;4;3;14;0;0;0;5;4;4;1;5;7;6;5;1;14;41;3
9.781;Zarauz incl AD,cava, cena, entradas Photomuseum;EAS;4;4;5;4;4;5;4;32;1;4;5;17;9;4;2;23;27;22;17;12;37;138;4
95.242;Castillo Beach Puerto;FUE;4;4;4;5;4;3;4;4;0;0;0;3;0;1;0;1;3;1;2;0;4;8;3
6.807;Metropolitan Palace Dubai;DXB;5;4;5;5;5;5;4;0;0;1;0;0;0;1;0;0;1;1;0;1;1;17;5
14.422;San Carlos;CTR;4;2;3;2;3;0;4;2;0;0;0;2;0;0;0;1;1;1;1;1;2;9;3
56.556;Adrian;ATH;2;1;2;4;4;5;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;2;3
118.055;Magic Life Kemer Imperial;KEM;5;5;5;5;4;0;5;5;0;0;0;1;4;0;0;5;5;4;3;1;5;13;5
26.636;Francis Drake;CAM;5;4;5;2;3;5;4;2;0;0;0;0;0;2;0;2;1;2;1;1;2;6;4
4.170;Convencion Barajas;MAD;4;4;4;4;4;4;4;14;0;3;2;6;7;1;0;7;11;12;8;10;17;130;4
136.752;Pays Bas;LDE;4;4;5;3;4;0;3;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;4
18.697;Erika Suit;SID;5;4;5;4;4;4;5;5;0;0;3;2;0;0;0;4;4;3;3;1;5;27;4
139.259;Los Delfines;CAZ;4;4;5;4;5;4;4;6;1;0;0;2;5;0;0;3;4;4;1;0;7;11;4
161.430;Grand Fourwings Convention Hotel;BKK;5;5;5;4;4;0;5;1;0;0;0;1;0;0;0;1;1;1;1;1;1;11;5
19.978;Stronlossit Hotel;FOT;5;5;5;5;4;4;5;1;0;0;0;0;1;0;0;0;1;0;0;0;1;5;5
80.302;Bo Phut Resort & Spa;USM;5;5;5;4;5;5;4;3;0;0;0;3;0;0;0;2;3;1;0;0;3;8;5
5.265;Monaco;FAO;4;4;4;4;4;4;4;16;7;1;3;14;4;3;0;16;18;10;5;10;24;120;4
35.136;Loews Santa Monica Beach;LAX;4;4;4;4;4;4;3;6;0;0;0;3;2;1;0;6;6;6;5;1;6;55;4
7.956;Granada Park;TFS;4;4;4;4;4;5;5;30;0;2;2;13;11;6;0;9;23;24;9;1;32;116;4
71.022;Quality Inn Bayside;FTW;3;3;4;2;4;0;4;1;0;0;0;0;1;0;0;1;1;1;1;0;1;1;3
128.473;Irenaz Vitoria Apartamentos;VIT;4;4;4;0;4;0;4;1;0;0;0;1;0;0;0;0;1;1;1;0;1;4;4
115.362;Royal Garden Champs-ElysǸes;PAR;2;2;3;4;4;4;3;4;0;1;0;3;1;0;1;0;0;1;0;2;5;14;3
106.287;Annabella Diamond Hotel & Spa;ADN;4;4;5;4;4;0;5;1;0;0;0;0;0;0;0;0;1;0;0;0;1;9;4
3.931;Caribe Real Resort & Spa;CUN;4;4;5;3;3;3;3;1;0;0;0;0;1;0;0;0;0;1;0;0;1;9;4
90.623;Scorpios Beach;SAT;4;3;5;0;5;5;4;1;0;0;0;1;0;0;0;0;1;0;0;0;1;6;4
85.116;Apex City Of London;LON;4;4;5;4;4;4;4;30;3;4;3;27;5;2;0;28;34;11;11;29;37;128;4
34.770;Wilshire Grand;LAX;4;4;4;5;4;4;4;8;0;0;0;6;1;1;0;7;2;3;2;3;8;25;4
106.958;Gouves Park;ATE;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0
83.697;Berlin Mark Hotel;BER;4;4;4;5;4;4;4;16;0;1;1;8;6;2;0;11;12;9;6;5;17;70;4
100.844;Briza Beach Resort, Khao lak;TH5;5;5;5;4;4;5;5;1;0;0;0;0;0;1;0;0;1;1;0;0;1;7;5
6.980;Hesperia Isla de la Toja;VGO;4;4;5;4;4;4;4;25;0;0;1;18;4;2;0;12;25;18;13;7;25;71;4
698;Comodoro Playa;PMI;4;4;4;4;4;4;4;2;0;0;0;1;0;1;0;1;2;2;0;0;2;12;4
18.464;B&B Hotel Pisa;PSA;4;4;4;3;4;4;4;16;5;1;1;9;10;1;1;10;15;9;6;5;22;87;4
121.621;Gramercy Park Hotel;NYC;4;4;4;4;4;0;5;1;0;0;0;0;0;1;0;1;1;0;0;0;1;5;4
119.163;Meridian Terrace Serviced Apartments;CWL;4;4;4;0;4;2;4;1;0;0;0;1;0;0;0;1;1;1;1;1;1;1;4
158.864;H-Residence Sathorn;BKK;4;3;5;3;4;0;5;2;0;0;1;1;0;0;0;2;1;1;1;0;2;21;4
125.356;Movenpick Resort Tala Bay Aqaba;AQJ;4;4;4;3;4;0;4;3;0;0;0;1;2;0;0;2;2;3;2;0;3;14;4
90.465;Cosmo Hotel Palace;MIL;5;5;5;5;5;5;5;2;0;0;0;2;0;0;0;1;2;1;0;2;2;12;5
195.781;Hotel Amigo Zocalo;MDF;4;3;4;3;3;0;2;1;0;0;0;1;0;0;0;1;1;1;1;0;1;1;3
61.892;Samui Cliff View Resort;USM;5;4;4;2;5;5;4;1;0;0;0;1;0;0;0;0;1;1;0;0;1;3;4
32.861;Innside Premium Hotel Berlin;BER;5;5;5;4;4;4;5;5;0;0;0;3;0;1;0;4;4;2;2;2;5;36;3
26.040;The New Clinton Hotel & Spa;MIA;4;4;4;0;4;0;4;1;0;0;0;0;1;0;0;0;1;0;1;0;1;14;4
2.604;Sa Coma;PMI;3;4;4;4;5;0;5;0;1;0;0;1;0;0;0;0;1;1;0;0;1;8;4
156.379;Posthotel Arosa;DAV;4;3;5;5;5;0;4;0;0;1;1;0;0;0;0;1;1;1;0;0;1;4;4
58.818;Tolon Holidays;PEL;4;3;5;5;5;5;5;1;0;0;0;0;1;0;0;1;1;1;0;0;1;4;5
1.669;Fantasia De Luxe ;ADB;4;4;4;4;4;5;4;7;1;1;0;5;4;0;0;6;8;6;5;2;9;26;4
142.901;Grand Millennium Al Wahda;AUH;4;4;5;5;4;0;4;5;0;1;0;4;1;0;1;5;5;4;2;3;6;30;4
156.202;Victoria;NEQ;4;4;4;3;4;0;3;3;0;0;0;3;0;0;0;2;2;2;2;0;3;16;4
65.280;La Posada de Montellano;SVQ;3;4;4;4;3;5;4;3;0;0;0;2;0;1;0;0;2;2;0;0;3;15;4
229.066;Infinity On The Beach;BGI;5;5;5;4;4;0;4;2;0;0;1;0;0;1;0;2;2;2;2;0;2;5;4
17.354;Normandie;NCE;4;4;4;4;4;0;4;3;0;0;1;1;0;1;0;2;3;2;1;0;3;20;4
144.077;Ramada Hotel Arcadia;LOA;4;4;5;4;5;0;4;4;0;0;0;3;1;0;0;3;3;3;2;0;4;8;4
37.128;Holiday Inn Maidstone Sevenoaks;SEV;5;4;4;4;4;5;5;6;0;1;0;4;1;1;1;6;6;6;6;3;7;25;4
14.976;Gran Hotel Almenar;MAD;4;4;4;4;4;5;5;43;11;8;6;35;18;3;0;33;45;40;32;33;62;257;4
110.144;Contemporaneo;TFS;4;4;4;3;4;4;4;3;1;0;0;2;2;0;0;1;2;1;2;2;4;41;4
51.853;Natura Park;SAL;4;4;3;2;4;4;4;13;0;0;0;6;7;0;0;1;2;11;3;0;13;48;3
112.337;Tarik;TNG;4;3;4;3;4;4;4;43;3;3;13;15;12;8;1;29;33;31;24;7;49;282;4
179.499;Hanioti Village;HLK;4;4;5;5;5;0;5;1;0;0;0;1;0;0;0;1;1;1;0;0;1;1;5
22.565;Gran Garbi Mar;LLM;4;4;3;3;5;5;4;2;0;0;0;2;0;0;0;1;1;0;0;0;2;5;4
916;Roc Lago Rojo;AGP;4;4;4;4;4;4;4;24;1;0;2;12;9;2;0;12;21;19;10;1;25;76;4
9.160;Massena;NCE;4;3;4;3;4;4;4;6;0;4;1;6;1;1;1;5;6;3;2;4;10;43;4
81.431;Lifestyle Tropical Beach & Spa;POP;5;5;5;5;5;3;5;0;1;0;0;0;1;0;0;0;0;1;0;0;1;10;5
123.857;Zodiac;MIR;3;2;3;3;3;2;3;13;1;1;3;6;5;1;0;5;8;9;4;2;15;73;3
153.403;Auckland Takapuna Oaks;AKL;5;5;5;5;5;0;5;1;0;0;1;0;0;0;0;1;1;1;1;0;1;1;5
178.490;Gloria Angkor;REP;5;5;5;4;5;0;5;4;0;0;1;3;0;0;0;4;4;3;3;0;4;11;5
17.849;Claret Bercy;PAR;3;3;3;1;4;0;2;2;0;0;1;1;0;0;0;1;1;0;0;0;2;10;3
24.225;Bali Tropic Resort & Spa;BAI;4;4;4;3;3;0;4;1;0;0;0;1;0;0;0;1;1;1;1;0;1;2;4
71.007;Achillion Palace;ATE;4;3;4;3;4;0;4;1;0;0;0;1;0;0;0;0;1;1;0;0;1;2;4
188.652;Casa del Sol Machu Picchu;MFT;5;4;5;5;5;0;5;1;0;0;0;1;0;0;0;0;1;1;1;0;1;1;5
419;Parquemar;LPA;4;4;4;3;4;4;4;58;2;0;9;18;17;15;1;28;38;51;29;2;60;191;4
191.031;Panamericano;HAV;1;2;2;3;3;0;2;2;0;0;0;1;0;1;0;2;2;2;2;0;2;20;2
120.213;Maria de Luna;CAS;4;4;5;4;5;5;4;2;1;0;0;1;2;0;0;0;2;1;0;0;3;11;4
139.723;Frida;ATE;4;5;5;5;5;0;5;42;0;0;0;20;21;1;0;20;33;38;16;1;42;141;5
25.434;Quisisana;ROE;2;2;3;2;4;4;3;19;0;1;0;13;5;1;1;4;8;6;3;1;20;93;3
155.164;Campanile Rennes Cleunay;REN;4;4;5;5;5;0;5;0;0;1;1;0;0;0;0;1;0;0;0;1;1;3;5
127.841;Airport;DKR;3;3;3;2;3;2;3;0;0;2;2;0;0;0;0;1;0;0;0;0;2;7;2
138.209;Best Western Nimotel;FNI;4;4;4;5;4;0;5;2;0;1;1;1;1;0;0;2;3;2;1;1;3;36;4
1.582;AC Hotel Ciudad de Toledo by Marriott;TOL;4;4;4;4;4;4;4;17;2;1;0;18;2;0;0;9;17;6;7;5;20;58;4
172.408;Nimman Mai Design;CNX;3;4;3;4;4;0;4;1;0;1;1;0;0;1;0;2;2;1;0;1;2;7;3
15.820;Don Gregorio;BEN;3;3;2;3;3;3;4;4;0;0;0;0;2;2;0;0;2;1;2;0;4;26;3
22.866;New County;GLC;3;3;3;4;4;3;2;2;1;0;0;2;0;1;0;3;1;1;1;1;3;11;3
104.518;Bridal Tea House Hung Hom Winslow Street;HKG;3;4;4;0;1;0;5;1;0;0;0;0;0;1;0;1;1;1;1;0;1;6;3
113.537;Domina Inn Milano Fiera;MIL;5;5;5;4;4;0;4;1;0;0;0;0;1;0;0;1;1;0;0;1;1;2;5
4.660;Vincci Puerto Chico;SDR;4;4;4;4;5;4;4;22;1;1;1;16;0;5;1;10;22;12;8;7;24;84;4
466;Pollensa Park & Spa;PMI;3;4;4;3;4;5;4;4;0;0;0;3;1;0;0;1;3;3;2;1;4;24;4
114.918;Days Inn Donnington;DBY;3;5;5;4;5;5;5;1;0;0;0;1;0;0;0;1;1;0;0;1;1;7;5
4.570;Cosmos Hotel;AND;4;3;4;3;4;4;4;36;0;1;4;22;4;7;0;11;21;15;13;4;37;180;4
457;Salou Pacific;SAL;3;3;3;2;4;4;3;10;1;0;0;1;4;5;1;0;0;2;6;0;11;64;3
135.579;Treasure Bay Hotel and Marina;STP;4;4;4;0;5;0;5;1;0;0;1;0;0;0;0;1;0;0;0;0;1;2;4
53.945;Plaza St-Bernard;MO;4;3;1;4;4;0;2;1;0;0;0;0;1;0;0;1;1;1;1;0;1;13;3
120.243;Pueblo Menorquin;MAH;4;4;4;3;4;4;4;4;0;0;0;1;3;0;0;1;2;3;1;0;4;12;4
1.169;Hotel Guadalete;CAD;4;4;4;4;4;4;4;48;4;1;1;30;18;3;1;20;43;32;16;13;53;303;4
2.075;Guitart Central Park III;LLM;4;4;4;4;4;3;4;6;0;0;0;4;2;0;0;0;5;2;1;0;6;18;4
61.079;Iaki;CND;4;4;3;3;4;0;4;1;0;0;0;0;1;0;0;0;0;0;0;0;1;6;4
